index,Iteration,Time,Fitness,FEvals,use_fast_mimic,Population Size,Keep Percent,max_iters
2897,27,1.6025206040030753,3409.872729337012,56044.0,True,2000,0.5,1000
2898,28,1.6642224040006113,3413.7707168600778,58046.0,True,2000,0.5,1000
2899,29,1.7256303900030616,3439.4609240482373,60048.0,True,2000,0.5,1000
2900,30,1.78722845500306,3439.4609240482373,62049.0,True,2000,0.5,1000
2901,31,1.8485552440033644,3459.6877983480917,64051.0,True,2000,0.5,1000
2902,32,1.9102044780011056,3459.6877983480917,66052.0,True,2000,0.5,1000
2903,33,1.9717174000033992,3487.2606053782283,68054.0,True,2000,0.5,1000
2904,34,2.033285204001004,3487.2606053782283,70055.0,True,2000,0.5,1000
2905,35,2.0946943550006836,3489.306449208191,72057.0,True,2000,0.5,1000
2906,36,2.155889958001353,3490.607755874168,74059.0,True,2000,0.5,1000
2907,37,2.217406416002632,3502.5515147267383,76061.0,True,2000,0.5,1000
2908,38,2.2791592930007027,3510.7138032690773,78063.0,True,2000,0.5,1000
2909,39,2.340464188000624,3516.7230461796726,80065.0,True,2000,0.5,1000
2910,40,2.40178596700207,3516.7230461796726,82066.0,True,2000,0.5,1000
2911,41,2.463075199000741,3540.8342503220115,84068.0,True,2000,0.5,1000
2912,42,2.5245882460003486,3548.7022032478867,86070.0,True,2000,0.5,1000
2913,43,2.585790306002309,3548.7022032478867,88071.0,True,2000,0.5,1000
2914,44,2.64710949000073,3548.7022032478867,90072.0,True,2000,0.5,1000
2915,45,2.7086975240017637,3548.7022032478867,92073.0,True,2000,0.5,1000
2916,46,2.770313970002462,3548.7022032478867,94074.0,True,2000,0.5,1000
2917,47,2.8315463950020785,3548.7022032478867,96075.0,True,2000,0.5,1000
2918,48,2.8929862220029463,3563.7805108871385,98077.0,True,2000,0.5,1000
2919,49,2.954528348000167,3566.3023779661708,100079.0,True,2000,0.5,1000
2920,50,3.016198418001295,3570.512617840188,102081.0,True,2000,0.5,1000
2921,51,3.07796012900144,3570.512617840188,104082.0,True,2000,0.5,1000
2922,52,3.139395563001017,3570.512617840188,106083.0,True,2000,0.5,1000
2923,53,3.2009450100013055,3596.4272727653024,108085.0,True,2000,0.5,1000
2924,54,3.262824430999899,3596.4272727653024,110086.0,True,2000,0.5,1000
2925,55,3.3243576750028296,3596.4272727653024,112087.0,True,2000,0.5,1000
2926,56,3.3858794840016344,3596.4272727653024,114088.0,True,2000,0.5,1000
2927,57,3.447184669003036,3596.4272727653024,116089.0,True,2000,0.5,1000
2928,58,3.508600157001638,3596.4272727653024,118090.0,True,2000,0.5,1000
2929,59,3.569867644000624,3596.4272727653024,120091.0,True,2000,0.5,1000
2930,60,3.631443776001106,3596.4272727653024,122092.0,True,2000,0.5,1000
2931,61,3.692691652002395,3596.4272727653024,124093.0,True,2000,0.5,1000
2932,62,3.754368929003249,3596.4272727653024,126094.0,True,2000,0.5,1000
2933,63,3.8157590760019957,3602.7039921823703,128096.0,True,2000,0.5,1000
2934,64,3.877203007999924,3602.7039921823703,130097.0,True,2000,0.5,1000
2935,65,3.9386879930025316,3602.7039921823703,132098.0,True,2000,0.5,1000
2936,66,3.9999980190004862,3602.7039921823703,134099.0,True,2000,0.5,1000
2937,67,4.061480133001169,3603.231133151501,136101.0,True,2000,0.5,1000
2938,68,4.123270588002924,3606.9144492129367,138103.0,True,2000,0.5,1000
2939,69,4.184865259001526,3616.1108822827023,140105.0,True,2000,0.5,1000
2940,70,4.246382482000627,3616.1108822827023,142106.0,True,2000,0.5,1000
2941,71,4.30743078100204,3616.1108822827023,144107.0,True,2000,0.5,1000
2942,72,4.369001738003135,3616.1108822827023,146108.0,True,2000,0.5,1000
2943,73,4.43049555700054,3616.1108822827023,148109.0,True,2000,0.5,1000
2944,74,4.491937225000584,3616.1108822827023,150110.0,True,2000,0.5,1000
2945,75,4.553285759000573,3616.1108822827023,152111.0,True,2000,0.5,1000
2946,76,4.6146389820023614,3616.1108822827023,154112.0,True,2000,0.5,1000
2947,77,4.676128611001332,3616.1108822827023,156113.0,True,2000,0.5,1000
2948,78,4.737793153002713,3616.1108822827023,158114.0,True,2000,0.5,1000
2949,79,4.799137988000439,3616.1108822827023,160115.0,True,2000,0.5,1000
2950,80,4.860763707001752,3619.4895458134715,162117.0,True,2000,0.5,1000
2951,81,4.92202437800006,3619.4895458134715,164118.0,True,2000,0.5,1000
2952,82,4.983410210999864,3619.4895458134715,166119.0,True,2000,0.5,1000
2953,83,5.044882587000757,3619.4895458134715,168120.0,True,2000,0.5,1000
2954,84,5.106492409002385,3619.4895458134715,170121.0,True,2000,0.5,1000
2955,85,5.1678399730008096,3619.4895458134715,172122.0,True,2000,0.5,1000
2956,86,5.229342058002658,3619.52232809831,174124.0,True,2000,0.5,1000
2957,87,5.290906508002081,3620.86492981883,176126.0,True,2000,0.5,1000
2958,88,5.35256033800033,3621.121575451608,178128.0,True,2000,0.5,1000
2959,89,5.414132345002145,3621.2007555202154,180130.0,True,2000,0.5,1000
2960,90,5.475961457002995,3622.143385335896,182132.0,True,2000,0.5,1000
2961,91,5.5374125560010725,3622.143385335896,184133.0,True,2000,0.5,1000
2962,92,5.598751364002965,3622.143385335896,186134.0,True,2000,0.5,1000
2963,93,5.660495957999956,3622.143385335896,188135.0,True,2000,0.5,1000
2964,94,5.722121707000042,3622.143385335896,190136.0,True,2000,0.5,1000
2965,95,5.783488729000965,3623.966141517971,192138.0,True,2000,0.5,1000
2966,96,5.845019742002478,3623.966141517971,194139.0,True,2000,0.5,1000
2967,97,5.906495631003054,3623.966141517971,196140.0,True,2000,0.5,1000
2968,98,5.968489204002253,3623.966141517971,198141.0,True,2000,0.5,1000
2969,99,6.030074816000706,3623.966141517971,200142.0,True,2000,0.5,1000
2970,100,6.091600218001986,3623.966141517971,202143.0,True,2000,0.5,1000
2971,101,6.1529675780002435,3623.966141517971,204144.0,True,2000,0.5,1000
2972,102,6.2146727409999585,3623.966141517971,206145.0,True,2000,0.5,1000
2973,103,6.276151381000091,3623.966141517971,208146.0,True,2000,0.5,1000
2974,104,6.33764422600143,3623.966141517971,210147.0,True,2000,0.5,1000
2975,105,6.399163381000108,3623.966141517971,212148.0,True,2000,0.5,1000
2976,106,6.460849422001047,3623.966141517971,214149.0,True,2000,0.5,1000
2977,107,6.522506104000058,3623.966141517971,216150.0,True,2000,0.5,1000
2978,108,6.584136260000378,3623.966141517971,218151.0,True,2000,0.5,1000
2979,109,0.0013945290011179168,3623.966141517971,220152.0,True,2000,0.5,1000
2980,110,0.0581165969997528,3623.966141517971,222153.0,True,2000,0.5,1000
2981,111,0.11343611700067413,3623.966141517971,224154.0,True,2000,0.5,1000
2982,112,0.16915104299914674,3623.966141517971,226155.0,True,2000,0.5,1000
2983,113,0.22463075699852197,3623.966141517971,228156.0,True,2000,0.5,1000
2984,114,0.27907035799944424,3623.966141517971,230157.0,True,2000,0.5,1000
2985,115,0.33127193299878854,3623.966141517971,232158.0,True,2000,0.5,1000
2986,116,0.3834507930005202,3623.966141517971,234159.0,True,2000,0.5,1000
2987,117,0.43517542599875014,3623.966141517971,236160.0,True,2000,0.5,1000
2988,118,0.4858775530010462,3623.966141517971,238161.0,True,2000,0.5,1000
2989,119,0.5357482129984419,3623.966141517971,240162.0,True,2000,0.5,1000
2990,120,0.5842467119982757,3623.966141517971,242163.0,True,2000,0.5,1000
2991,121,0.6369546349997108,3623.966141517971,244164.0,True,2000,0.5,1000
2992,122,0.6863648139988072,3623.966141517971,246165.0,True,2000,0.5,1000
2993,123,0.7362522129988065,3623.966141517971,248166.0,True,2000,0.5,1000
2994,124,0.7991383080006926,3623.966141517971,250167.0,True,2000,0.5,1000
2995,125,0.8640203649993055,3623.966141517971,252168.0,True,2000,0.5,1000
2996,126,0.9256272419988818,3623.966141517971,254169.0,True,2000,0.5,1000
2997,127,0.987122130998614,3623.966141517971,256170.0,True,2000,0.5,1000
2998,128,1.0337272489996394,3623.966141517971,258171.0,True,2000,0.5,1000
2999,129,1.0948738820006838,3623.966141517971,260172.0,True,2000,0.5,1000
3000,130,1.1563684280008601,3623.966141517971,262173.0,True,2000,0.5,1000
3001,131,1.2180184360004205,3623.966141517971,264174.0,True,2000,0.5,1000
3002,132,1.2792928089984343,3623.966141517971,266175.0,True,2000,0.5,1000
3003,133,1.3406022359995404,3623.966141517971,268176.0,True,2000,0.5,1000
3004,134,1.4018106570001692,3623.966141517971,270177.0,True,2000,0.5,1000
3005,135,1.4632935800000269,3623.966141517971,272178.0,True,2000,0.5,1000
3006,136,1.5246549020012026,3623.966141517971,274179.0,True,2000,0.5,1000
3007,137,1.5861810839996906,3623.966141517971,276180.0,True,2000,0.5,1000
3008,138,1.6476627199990617,3623.966141517971,278181.0,True,2000,0.5,1000
3009,139,1.7092540570010897,3623.966141517971,280182.0,True,2000,0.5,1000
3010,140,1.7704550720009138,3623.966141517971,282183.0,True,2000,0.5,1000
3011,141,1.8319408370007295,3623.966141517971,284184.0,True,2000,0.5,1000
3012,142,1.893412483001157,3623.966141517971,286185.0,True,2000,0.5,1000
3013,143,1.9545718879999185,3623.966141517971,288186.0,True,2000,0.5,1000
3014,144,2.015770562000398,3623.966141517971,290187.0,True,2000,0.5,1000
3015,145,2.077275648000068,3623.966141517971,292188.0,True,2000,0.5,1000
3016,146,2.1385106979978445,3623.966141517971,294189.0,True,2000,0.5,1000
3017,147,2.199901707997924,3623.966141517971,296190.0,True,2000,0.5,1000
3018,148,2.261000595000951,3623.966141517971,298191.0,True,2000,0.5,1000
3019,149,2.3221512679992884,3623.966141517971,300192.0,True,2000,0.5,1000
3020,150,2.3834851770006935,3623.966141517971,302193.0,True,2000,0.5,1000
3021,151,2.4449836409985437,3623.966141517971,304194.0,True,2000,0.5,1000
3022,152,2.5061582919988723,3623.966141517971,306195.0,True,2000,0.5,1000
3023,153,2.5673096969985636,3623.966141517971,308196.0,True,2000,0.5,1000
3024,154,2.628510353999445,3623.966141517971,310197.0,True,2000,0.5,1000
3025,155,2.6895616590009013,3623.966141517971,312198.0,True,2000,0.5,1000
3026,156,2.7506244869982766,3623.966141517971,314199.0,True,2000,0.5,1000
3027,157,2.8120207869978913,3623.966141517971,316200.0,True,2000,0.5,1000
3028,158,2.8734074079984566,3623.966141517971,318201.0,True,2000,0.5,1000
3029,159,2.9347229189988866,3623.966141517971,320202.0,True,2000,0.5,1000
3030,160,2.995961267999519,3623.966141517971,322203.0,True,2000,0.5,1000
3031,161,3.0574983119986427,3623.966141517971,324204.0,True,2000,0.5,1000
3032,162,3.1187999350004247,3623.966141517971,326205.0,True,2000,0.5,1000
3033,163,3.1800573760010593,3623.966141517971,328206.0,True,2000,0.5,1000
3034,164,3.241337419000047,3623.966141517971,330207.0,True,2000,0.5,1000
3035,165,3.302504138999211,3623.966141517971,332208.0,True,2000,0.5,1000
3036,166,3.363802862000739,3623.966141517971,334209.0,True,2000,0.5,1000
3037,167,3.4249772650000523,3623.966141517971,336210.0,True,2000,0.5,1000
3038,168,3.486097229000734,3623.966141517971,338211.0,True,2000,0.5,1000
3039,169,3.5473480069995276,3623.966141517971,340212.0,True,2000,0.5,1000
3040,170,3.6088868490005552,3623.966141517971,342213.0,True,2000,0.5,1000
3041,171,3.6702483970002504,3623.966141517971,344214.0,True,2000,0.5,1000
3042,172,3.731576774000132,3623.966141517971,346215.0,True,2000,0.5,1000
3043,173,3.7929540859986446,3623.966141517971,348216.0,True,2000,0.5,1000
3044,174,3.854514966998977,3623.966141517971,350217.0,True,2000,0.5,1000
3045,175,3.9160004229997867,3623.966141517971,352218.0,True,2000,0.5,1000
3046,176,3.9771205440010817,3623.966141517971,354219.0,True,2000,0.5,1000
3047,177,4.038496762001159,3623.966141517971,356220.0,True,2000,0.5,1000
3048,178,4.099984454998776,3623.966141517971,358221.0,True,2000,0.5,1000
3049,179,4.161257305000618,3623.966141517971,360222.0,True,2000,0.5,1000
3050,180,4.222499522998987,3623.966141517971,362223.0,True,2000,0.5,1000
3051,181,4.283843528999569,3623.966141517971,364224.0,True,2000,0.5,1000
3052,182,4.345138794000377,3623.966141517971,366225.0,True,2000,0.5,1000
3053,183,4.406412895001267,3623.966141517971,368226.0,True,2000,0.5,1000
3054,184,4.4676230719996965,3623.966141517971,370227.0,True,2000,0.5,1000
3055,185,4.529180515000917,3623.966141517971,372228.0,True,2000,0.5,1000
3056,186,4.590685171999212,3623.966141517971,374229.0,True,2000,0.5,1000
3057,187,4.651947660000587,3623.966141517971,376230.0,True,2000,0.5,1000
3058,188,4.713111146000301,3623.966141517971,378231.0,True,2000,0.5,1000
3059,189,4.7745498299991596,3623.966141517971,380232.0,True,2000,0.5,1000
3060,190,4.83546756099895,3623.966141517971,382233.0,True,2000,0.5,1000
3061,191,4.896273955000652,3623.966141517971,384234.0,True,2000,0.5,1000
3062,192,4.9571422890003305,3623.966141517971,386235.0,True,2000,0.5,1000
3063,193,5.017855264999525,3623.966141517971,388236.0,True,2000,0.5,1000
3064,194,5.078801526000461,3623.966141517971,390237.0,True,2000,0.5,1000
3065,195,5.139906276999682,3623.966141517971,392238.0,True,2000,0.5,1000
3066,0,0.0015419840019603726,2354.796050392705,2000.0,True,2000,0.75,1000
3067,1,0.05987234300118871,2873.767293263967,4002.0,True,2000,0.75,1000
3068,2,0.11461873700318392,2873.767293263967,6003.0,True,2000,0.75,1000
3069,3,0.16775355300342198,2873.767293263967,8004.0,True,2000,0.75,1000
3070,4,0.22095749600339332,2873.767293263967,10005.0,True,2000,0.75,1000
3071,5,0.2733755920016847,2873.767293263967,12006.0,True,2000,0.75,1000
3072,6,0.325697714000853,2873.767293263967,14007.0,True,2000,0.75,1000
3073,7,0.37833283100189874,2873.767293263967,16008.0,True,2000,0.75,1000
3074,8,0.42786030300339917,2873.767293263967,18009.0,True,2000,0.75,1000
3075,9,0.4843748230014171,2873.767293263967,20010.0,True,2000,0.75,1000
3076,10,0.5491850670005078,2873.767293263967,22011.0,True,2000,0.75,1000
3077,11,0.6126170260031358,2873.767293263967,24012.0,True,2000,0.75,1000
3078,12,0.676723018001212,2873.767293263967,26013.0,True,2000,0.75,1000
3079,13,0.7403685919998679,2873.767293263967,28014.0,True,2000,0.75,1000
3080,14,0.8027525850011443,2873.767293263967,30015.0,True,2000,0.75,1000
3081,15,0.865234524000698,2873.767293263967,32016.0,True,2000,0.75,1000
3082,16,0.926961018001748,2882.138594423016,34018.0,True,2000,0.75,1000
3083,17,0.9886267580004642,2882.138594423016,36019.0,True,2000,0.75,1000
3084,18,1.049963914003456,2882.138594423016,38020.0,True,2000,0.75,1000
3085,19,1.1114584820024902,2882.138594423016,40021.0,True,2000,0.75,1000
3086,20,1.1727419140006532,2882.138594423016,42022.0,True,2000,0.75,1000
3087,21,1.2339757240006293,2882.138594423016,44023.0,True,2000,0.75,1000
3088,22,1.2954241190018365,2899.192476425281,46025.0,True,2000,0.75,1000
3089,23,1.356653623002785,2899.192476425281,48026.0,True,2000,0.75,1000
3090,24,1.4181604520017572,2899.192476425281,50027.0,True,2000,0.75,1000
3091,25,1.4797713010011648,2899.192476425281,52028.0,True,2000,0.75,1000
3092,26,1.5411926650012902,2899.192476425281,54029.0,True,2000,0.75,1000
3093,27,1.6025206040030753,2899.192476425281,56030.0,True,2000,0.75,1000
3094,28,1.6642224040006113,2899.192476425281,58031.0,True,2000,0.75,1000
3095,29,1.7256303900030616,2899.192476425281,60032.0,True,2000,0.75,1000
3096,30,1.78722845500306,2899.192476425281,62033.0,True,2000,0.75,1000
3097,31,1.8485552440033644,2899.192476425281,64034.0,True,2000,0.75,1000
3098,32,1.9102044780011056,2899.192476425281,66035.0,True,2000,0.75,1000
3099,33,1.9717174000033992,2899.192476425281,68036.0,True,2000,0.75,1000
3100,34,2.033285204001004,2899.192476425281,70037.0,True,2000,0.75,1000
3101,35,2.0946943550006836,2899.192476425281,72038.0,True,2000,0.75,1000
3102,36,2.155889958001353,2899.192476425281,74039.0,True,2000,0.75,1000
3103,37,2.217406416002632,2899.192476425281,76040.0,True,2000,0.75,1000
3104,38,2.2791592930007027,2899.192476425281,78041.0,True,2000,0.75,1000
3105,39,2.340464188000624,2899.192476425281,80042.0,True,2000,0.75,1000
3106,40,2.40178596700207,2899.192476425281,82043.0,True,2000,0.75,1000
3107,41,2.463075199000741,2899.192476425281,84044.0,True,2000,0.75,1000
3108,42,2.5245882460003486,2899.192476425281,86045.0,True,2000,0.75,1000
3109,43,2.585790306002309,2899.192476425281,88046.0,True,2000,0.75,1000
3110,44,2.64710949000073,2899.192476425281,90047.0,True,2000,0.75,1000
3111,45,2.7086975240017637,2899.192476425281,92048.0,True,2000,0.75,1000
3112,46,2.770313970002462,2899.192476425281,94049.0,True,2000,0.75,1000
3113,47,2.8315463950020785,2899.192476425281,96050.0,True,2000,0.75,1000
3114,48,2.8929862220029463,2899.192476425281,98051.0,True,2000,0.75,1000
3115,49,2.954528348000167,2899.192476425281,100052.0,True,2000,0.75,1000
3116,50,3.016198418001295,2899.192476425281,102053.0,True,2000,0.75,1000
3117,51,3.07796012900144,2899.192476425281,104054.0,True,2000,0.75,1000
3118,52,3.139395563001017,2899.192476425281,106055.0,True,2000,0.75,1000
3119,53,3.2009450100013055,2899.192476425281,108056.0,True,2000,0.75,1000
3120,54,3.262824430999899,2899.192476425281,110057.0,True,2000,0.75,1000
3121,55,3.3243576750028296,2899.192476425281,112058.0,True,2000,0.75,1000
3122,56,3.3858794840016344,2899.192476425281,114059.0,True,2000,0.75,1000
3123,57,3.447184669003036,2899.192476425281,116060.0,True,2000,0.75,1000
3124,58,3.508600157001638,2899.192476425281,118061.0,True,2000,0.75,1000
3125,59,3.569867644000624,2899.192476425281,120062.0,True,2000,0.75,1000
3126,60,3.631443776001106,2899.192476425281,122063.0,True,2000,0.75,1000
3127,61,3.692691652002395,2899.192476425281,124064.0,True,2000,0.75,1000
3128,62,3.754368929003249,2899.192476425281,126065.0,True,2000,0.75,1000
3129,63,3.8157590760019957,2899.192476425281,128066.0,True,2000,0.75,1000
3130,64,3.877203007999924,2899.192476425281,130067.0,True,2000,0.75,1000
3131,65,3.9386879930025316,2899.192476425281,132068.0,True,2000,0.75,1000
3132,66,3.9999980190004862,2899.192476425281,134069.0,True,2000,0.75,1000
3133,67,4.061480133001169,2899.192476425281,136070.0,True,2000,0.75,1000
3134,68,4.123270588002924,2899.192476425281,138071.0,True,2000,0.75,1000
3135,69,4.184865259001526,2899.192476425281,140072.0,True,2000,0.75,1000
3136,70,4.246382482000627,2899.192476425281,142073.0,True,2000,0.75,1000
3137,71,4.30743078100204,2899.192476425281,144074.0,True,2000,0.75,1000
3138,72,4.369001738003135,2899.192476425281,146075.0,True,2000,0.75,1000
3139,73,4.43049555700054,2899.192476425281,148076.0,True,2000,0.75,1000
3140,74,4.491937225000584,2899.192476425281,150077.0,True,2000,0.75,1000
3141,75,4.553285759000573,2899.192476425281,152078.0,True,2000,0.75,1000
3142,76,4.6146389820023614,2899.192476425281,154079.0,True,2000,0.75,1000
3143,77,4.676128611001332,2899.192476425281,156080.0,True,2000,0.75,1000
3144,78,4.737793153002713,2899.192476425281,158081.0,True,2000,0.75,1000
3145,79,4.799137988000439,2899.192476425281,160082.0,True,2000,0.75,1000
3146,80,4.860763707001752,2899.192476425281,162083.0,True,2000,0.75,1000
3147,81,4.92202437800006,2899.192476425281,164084.0,True,2000,0.75,1000
3148,82,4.983410210999864,2899.192476425281,166085.0,True,2000,0.75,1000
3149,83,5.044882587000757,2899.192476425281,168086.0,True,2000,0.75,1000
3150,84,5.106492409002385,2899.192476425281,170087.0,True,2000,0.75,1000
3151,85,5.1678399730008096,2899.192476425281,172088.0,True,2000,0.75,1000
3152,86,5.229342058002658,2899.192476425281,174089.0,True,2000,0.75,1000
3153,87,5.290906508002081,2899.192476425281,176090.0,True,2000,0.75,1000
3154,88,5.35256033800033,2899.192476425281,178091.0,True,2000,0.75,1000
3155,89,5.414132345002145,2899.192476425281,180092.0,True,2000,0.75,1000
3156,90,5.475961457002995,2899.192476425281,182093.0,True,2000,0.75,1000
3157,91,5.5374125560010725,2899.192476425281,184094.0,True,2000,0.75,1000
3158,92,5.598751364002965,2899.192476425281,186095.0,True,2000,0.75,1000
3159,93,5.660495957999956,2899.192476425281,188096.0,True,2000,0.75,1000
3160,94,5.722121707000042,2899.192476425281,190097.0,True,2000,0.75,1000
3161,95,5.783488729000965,2899.192476425281,192098.0,True,2000,0.75,1000
3162,96,5.845019742002478,2899.192476425281,194099.0,True,2000,0.75,1000
3163,97,5.906495631003054,2899.192476425281,196100.0,True,2000,0.75,1000
3164,98,5.968489204002253,2899.192476425281,198101.0,True,2000,0.75,1000
3165,99,6.030074816000706,2899.192476425281,200102.0,True,2000,0.75,1000
3166,100,6.091600218001986,2899.192476425281,202103.0,True,2000,0.75,1000
3167,101,6.1529675780002435,2899.192476425281,204104.0,True,2000,0.75,1000
3168,102,6.2146727409999585,2899.192476425281,206105.0,True,2000,0.75,1000
3169,103,6.276151381000091,2899.192476425281,208106.0,True,2000,0.75,1000
3170,104,6.33764422600143,2899.192476425281,210107.0,True,2000,0.75,1000
3171,105,6.399163381000108,2899.192476425281,212108.0,True,2000,0.75,1000
3172,106,6.460849422001047,2899.192476425281,214109.0,True,2000,0.75,1000
3173,107,6.522506104000058,2899.192476425281,216110.0,True,2000,0.75,1000
3174,108,6.584136260000378,2899.192476425281,218111.0,True,2000,0.75,1000
3175,109,0.0013945290011179168,2899.192476425281,220112.0,True,2000,0.75,1000
3176,110,0.0581165969997528,2899.192476425281,222113.0,True,2000,0.75,1000
3177,111,0.11343611700067413,2899.192476425281,224114.0,True,2000,0.75,1000
3178,112,0.16915104299914674,2899.192476425281,226115.0,True,2000,0.75,1000
3179,113,0.22463075699852197,2899.192476425281,228116.0,True,2000,0.75,1000
3180,114,0.27907035799944424,2899.192476425281,230117.0,True,2000,0.75,1000
3181,115,0.33127193299878854,2899.192476425281,232118.0,True,2000,0.75,1000
3182,116,0.3834507930005202,2899.192476425281,234119.0,True,2000,0.75,1000
3183,117,0.43517542599875014,2899.192476425281,236120.0,True,2000,0.75,1000
3184,118,0.4858775530010462,2899.192476425281,238121.0,True,2000,0.75,1000
3185,119,0.5357482129984419,2899.192476425281,240122.0,True,2000,0.75,1000
3186,120,0.5842467119982757,2899.192476425281,242123.0,True,2000,0.75,1000
3187,121,0.6369546349997108,2899.192476425281,244124.0,True,2000,0.75,1000
3188,122,0.6863648139988072,2899.192476425281,246125.0,True,2000,0.75,1000
